tb21_id,rank,task_id,source,skill,domain,task_form,overall,reason,preview
install-windows-3.11,8,task_005975_f72b6904,TMax-15K,4,5,4,4,Wrapper script booting a qcow2 under QEMU with -nographic and a locally bound VNC server; direct flag-level practice.,"You are a Linux systems engineer tasked with hardening a legacy application environment. You need to automate the configuration of a user list, schedule a recurring task, and prepare a secure virtual machine launch script. You must implemen"
install-windows-3.11,9,tw_436604,TerminalWorld-Seeds-Clean,4,5,4,4,"End-to-end KVM/libvirt VM deployment from a downloaded image with per-guest configuration, left running and verified.","Deploy a Debian 11 cloud VM named `debian01` using cloud-init and libvirt/KVM. Download the Debian 11 generic cloud image (qcow2 format), resize it to accommodate additional storage, and provision the VM with a cloud-init configuration that"
install-windows-3.11,10,task_001459_aa5314fb,TMax-15K,4,5,3,4,Emits a QEMU command line with -vnc <display> and user-mode hostfwd from parsed config; teaches display-to-port mapping.,"You are an edge computing engineer deploying a simulated IoT gateway environment. Since you do not have root access on the build server, you need to configure a user-space QEMU virtual machine that maps custom network routing via host forwa"
kv-store-grpc,1,task_000585_2fd259d3,TMax-15K,5,5,5,5,"Proto with two RPCs and their message types, grpc_tools.protoc codegen, server.py on a port plus a client — the same task with different verbs.","You are tasked with building a gRPC-based directory synchronization tool in Python to help developers organize and synchronize project files between different versions. You need to build a system that analyzes two directories, computes the "
kv-store-grpc,2,task_002235_30d3ca0f,TMax-15K,5,5,5,5,"Field-by-field proto spec, compile for Python into a named directory, implement the service in server.py on a fixed port.","You are a script developer tasked with creating a distributed utility that analyzes the complexity of x86 assembly snippets. You will build a gRPC service in Python that parses minimal assembly, computes an ""Instruction Execution Cost"" (IEC"
kv-store-grpc,3,task_000717_55759ff7,TMax-15K,5,5,4,5,"Define the service and its request/response messages, compile, serve on an exact port and leave the server running in the background.","You are a log analyst investigating a failing data pipeline. An upstream ETL job has been randomly retrying and generating duplicate audit records, which are mysteriously recorded as audio voice-memos containing multi-language metadata (due"
kv-store-grpc,4,task_002157_d18d63f3,TMax-15K,5,5,4,5,"Proto authored with explicit field tags, compiled with grpcio-tools, then a Python server implementing the declared RPC.","You are acting as a build engineer managing an artifact patching system. We have a vendored package located at `/app/vendored/patch_manager` (a simple Python tool for applying unified diffs to text artifacts). Unfortunately, the package is "
kv-store-grpc,5,task_002790_b5b89843,TMax-15K,4,5,5,5,"Installs grpcio and grpcio-tools, compiles the proto to a target directory and launches the gRPC server in the background.","You are tasked with porting and modernizing a legacy system compatibility tool into a minimal containerized environment. As part of this, you need to build a new central Version Compatibility gRPC Daemon in Python, write the underlying sema"
kv-store-grpc,6,task_001405_cce4db51,TMax-15K,4,5,4,4,"Write an exact proto3 schema, generate Python bindings and implement the named analyzer service against it.",You are an engineer tasked with setting up a polyglot build system and a gRPC service for a video analysis pipeline. We have a video file located at `/app/drone_flight.mp4`. Your objective is to expose a gRPC service in Python that extracts
kv-store-grpc,7,task_002811_62002456,TMax-15K,4,5,4,4,"Declare an RPC with request and response messages, compile it, and implement the Python server that answers it.",You are a QA engineer responsible for testing and modernizing our data processing pipeline. We currently have a legacy expression evaluator compiled as a stripped executable located at `/app/legacy_evaluator`. It reads JSON from standard in
kv-store-grpc,8,task_002953_da753887,TMax-15K,4,5,3,4,Pure codegen drill: install grpcio-tools and produce _pb2.py and _pb2_grpc.py in a required output directory.,"As a release manager preparing for a new deployment, you need to automate the aggregation of gRPC protocol buffer updates. Over time, updates to the company's core service have been distributed as patch files. Your workspace is located at `"
kv-store-grpc,9,rts_task_ad91b8d961a8d683e16076ad,Recursive-Task-Synthesis,3,5,4,4,"Start a gRPC server in the background, confirm from its log that it is listening, then prove it with a client call.",Build the gRPC server in `~/go/src/grpc-server`. Start it and redirect its output to `/app/server.log`. Confirm from the log that the server is listening and ready. Run the Python client (`scripts/client.py`) and save its full output to `/a
kv-store-grpc,10,task_002251_e89ba374,TMax-15K,4,5,4,4,"Install the gRPC toolchain, generate bindings from the .proto into the right directory and make the server import them cleanly.",I am migrating an old Web Application Firewall (WAF) microservice from Python 2 to Python 3. The service receives payloads via gRPC and passes them to a high-speed C-shared library (`libmatcher.so`) to check for malicious signatures. Curren
large-scale-text-editing,1,task_000005_162ed362,TMax-15K,5,3,4,4,Deduce an unknown string transformation from observed input/output pairs and reproduce it exactly — the same inference this task starts with.,"We have a local data processing pipeline that relies on a vendored Python package, `datashaper-1.2.0`, located at `/app/datashaper-1.2.0`. There is a systemd user service configured for this package, but it continuously fails to start. Your"
large-scale-text-editing,2,task_000104_cc500ca7,TMax-15K,4,5,4,4,"CSV field transformation restricted to awk and shell, with output that must match the required format exactly.","You are a localization engineer managing translation strings for multiple software projects. Every day, an automated system dumps the current total word counts for different projects in a ""wide"" CSV format. You need to create a Bash-based p"
large-scale-text-editing,3,task_000044_5ecfe251,TMax-15K,5,3,4,4,"Probe an oracle to work out a character-substitution transform, then match it bit-for-bit on arbitrary input.","You are a system administrator taking over a staged deployment of a new internal data processing service. Currently, the deployment is failing. When users send a POST request to the local Nginx endpoint at `http://127.0.0.1:8080/api/process"
large-scale-text-editing,4,tw_147333,TerminalWorld-Seeds-Clean,4,4,4,4,Pattern-match text with whitespace and digits and replace every occurrence in place across files; a substitution command in disguise.,"Find all files in `/app` that contain the pattern `MaxRequest` followed by whitespace and digits, and replace every such occurrence with the literal text `MaxRequest 999`. The replacement must be applied in-place across all matching files. "
large-scale-text-editing,5,task_000040_6e138997,TMax-15K,4,5,4,4,"Multi-step CSV pipeline with high-level languages banned, forcing terse sed/awk expressions over columns.","You are a data engineer tasked with building a lightweight ETL and testing pipeline for a legacy Linux environment where Python, R, and other high-level languages are strictly forbidden. You must use only standard shell tools (Bash, `awk`, "
large-scale-text-editing,6,task_000167_a3315aaa,TMax-15K,4,4,4,4,"Reimplement a legacy per-line text canonicaliser whose output must match exactly, line in and line out.",You are a network engineer tasked with troubleshooting a series of recurring connectivity drops and replacing a legacy diagnostic tool with a modern Go implementation. Please complete the following multi-stage workflow: 1. **Video Analysis 
large-scale-text-editing,7,rts_task_e310969f514289c50fccce04,Recursive-Task-Synthesis,4,4,4,4,Write one regular expression that satisfies a list of precise format rules and correctly splits a dataset.,"In the `/app` directory you’ll find two input files: - `test_cases.txt` – a small set of phone number strings, one per line. - `numbers.txt` – a larger dataset to validate and split. Create a Node.js script at `/app/phone.js` that uses a **"
large-scale-text-editing,8,task_000140_a41de773,TMax-15K,4,4,4,4,Match a reference tool's output bit-for-bit using only shell utilities; restricted toolset plus byte-exact verification.,"You are acting as a backup administrator for a legacy Linux system. We have a proprietary backup archiving tool located at `/app/legacy_packer`. Unfortunately, we lost the source code for this tool years ago, and we are migrating to new env"
large-scale-text-editing,9,task_000972_32925c73,TMax-15K,4,4,4,4,Stream a large CSV and rewrite each row's text field to an exact format without loading the file; per-row edits at scale.,"You are a localization engineer managing subtitle translation pipelines. A recent automated export of localized subtitle time-series data was corrupted. The timing data has gaps, and the text contains malformed localization tags. Your objec"
large-scale-text-editing,10,pycqa__docformatter-143,SWE-Rebench-Tasks-Clean,4,4,2,4,"Deterministic text reflow rules that must fire in exactly the right places; encoding a precise rewriting rule, not an approximate one.","A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. No wrapping when there is a paragraph break example: ```python def func(): """"""My awesome function. Th"
largest-eigenval,1,task_004857_2c3d045e,TMax-15K,5,5,5,5,Eigenvalue computation in Python that must match a reference to tolerance and be 10x faster. Nearly the same task.,"A former researcher in our lab left behind a compiled binary, `/app/spectro_sim`, which simulates the vibrational spectroscopy of molecular networks. It takes a molecule's mass and bond properties and outputs the spectral frequencies. Unfor"
largest-eigenval,2,task_004244_018a965b,TMax-15K,5,4,3,4,Power iteration with Rayleigh quotient for the dominant eigenvalue plus -O3 profiling; the algorithm that beats a generic eig call.,I am a performance engineer responsible for profiling our new C++ network analysis pipeline. We are building a tool to find the dominant structural component (principal eigenvalue) of observational network data using the Power Iteration met
largest-eigenval,3,task_000042_6e4922c3,TMax-15K,5,4,3,4,"Hand-written power iteration for the dominant eigenvector, with normalization and sign determinism, in dependency-free C.","You are a data analyst working on a performance-critical data processing pipeline. You have a dataset of sensor readings, but to optimize downstream systems, you need to extract the most significant axis of variance (the first Principal Com"
largest-eigenval,4,task_003789_221005da,TMax-15K,4,3,5,4,Rewrite a numeric kernel for a 50x speedup while staying within 1e-5 of the reference; identical accuracy-under-speed-budget contract.,"You are a performance engineer working on a scientific computing pipeline for a physics simulation. The lead scientist left you a voicemail with the parameters for the new reference distribution, but they are currently out of the office. Yo"
largest-eigenval,5,task_008399_38ddeb46,TMax-15K,4,4,4,4,Python entrypoint wrapping a compiled C kernel for speed - the exact escape hatch TB2.1 permits.,You are a performance engineer working on optimizing a scientific simulation code. The current pure-Python implementation is accurate but too slow for large-scale production runs. Your team has provided a highly optimized C function for the
largest-eigenval,6,task_004522_01ba1112,TMax-15K,4,5,3,4,numpy/scipy decomposition that must reproduce a reference's handling of near-zero eigenvalues; same solver machinery and tolerance check.,"You are helping a researcher port a legacy simulation component into a modern Python pipeline. The researcher has a compiled, stripped legacy binary located at `/app/bin/legacy_solver`. This tool reads a sequence of linear systems ($Ax = b$"
largest-eigenval,7,task_004322_dc7e237c,TMax-15K,4,4,3,4,Randomized power iteration for the largest and smallest eigenvalues with a convergence-rate budget; same estimator family.,"You are an ML engineer preparing a training dataset for a physics-informed neural network. The pipeline relies on matrix factorization (Cholesky/SVD) of local deformation tensors, but it frequently fails due to numerical instability when en"
largest-eigenval,8,task_005412_1a7d91ac,TMax-15K,4,4,3,4,"Diagnose and fix non-converging power iteration on near-singular matrices, and speed up the hot loop; both failure modes here.","I am working on a structural bioinformatics pipeline in Rust to analyze protein residue contact networks, but my model fitting code is failing. I have a Cargo project at `/home/user/protein_network`. It reads a PDB (Protein Data Bank) file,"
largest-eigenval,9,mpmath__mpmath-713,SWE-Rebench-Tasks-Clean,4,5,2,3,An eigensolver's degenerate 1x1 case returns the wrong structure; the same edge case a hand-rolled dominant-eigenpair routine must handle.,A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. eig for one-dimension matrix The returns of `eig` function are inconsistent with document when matrix
largest-eigenval,10,task_003207_4cab79ae,TMax-15K,3,4,3,3,Power iteration for a leading eigenvalue whose parallel reduction order makes the result nondeterministic; float reproducibility in eigen code.,"You are acting as a bioinformatics analyst. We are trying to process a set of DNA sequences, but our pipeline is currently broken and non-deterministic. Here is what you need to do: 1. We have an audio file `/app/primer.wav` which contains "
llm-inference-batching-scheduler,1,task_001798_23078e06,TMax-15K,5,3,5,5,"Produce a JSON grouping plan covering every item exactly once under hard dependency constraints, driving a provided latency simulator under a threshold.",You are acting as a Database Reliability Engineer. We have a legacy system backup process that frequently deadlocks or takes too long when dumping our database due to concurrent table extraction. We have a stripped binary at `/app/backup_sc
llm-inference-batching-scheduler,2,task_000331_d694b191,TMax-15K,5,2,5,5,Constrained bin packing (capacity plus conflict) scored on packing efficiency against an oracle; the packing core of this task.,"You are a mobile build engineer responsible for maintaining our app's asset delivery pipeline. Our mobile application ships with thousands of localized assets that need to be grouped into download bundles. Currently, we use a proprietary, c"
llm-inference-batching-scheduler,3,task_001815_670738ce,TMax-15K,5,2,5,4,"Heuristic search over an intractable space to clear a fitness threshold, with brute force explicitly ruled out. Same search-under-budget discipline.",You are an expert bioinformatics analyst. We need to perform a sequence motif discovery task on a newly sequenced dataset. We have a dataset of 100 DNA sequences (each 200 bases long) located at `/app/sequences.fasta`. There is a conserved 
llm-inference-batching-scheduler,4,task_005176_040cf82b,TMax-15K,5,2,4,4,"Min-cost assignment where one global choice per key must satisfy every constraint at once, output as a JSON assignment.","You are an integration developer tasked with building a tool to resolve package dependencies from a mock API response. You have received an API dump containing a package dependency graph with conflicting constraints, and you need to find a "
llm-inference-batching-scheduler,5,task_000726_e9bf29eb,TMax-15K,4,3,3,4,Group ordered items into batches under a per-batch cost cap; the greedy fill-until-cap decision inside each shape bucket.,"You are an integration developer building a microservice orchestration planner. We need a system that takes a set of API calls (tasks), their computational costs, and their dependencies (which task must run before which), and schedules them"
llm-inference-batching-scheduler,6,task_001942_4bdd8442,TMax-15K,4,2,3,3,"Minimise a total cost whose terms come only from querying a provided cost oracle, emitting a JSON plan. Same opaque-cost-model optimisation.",You are an AI assistant helping a database administrator optimize a network routing query system. We have a legacy network routing database stored at `/home/user/network.db` (SQLite3). It contains two tables detailing our infrastructure: `r
llm-inference-batching-scheduler,7,task_000607_a15537ed,TMax-15K,3,2,4,3,Iterate the implementation until an external scoring binary reports at least 95.0; the same refine-and-remeasure loop against a supplied evaluator.,"You have inherited an unfamiliar, undocumented log processing codebase from a former developer. The system is designed to ingest logs from three interacting microservices (Alpha, Beta, and Gamma), reconstruct their causal timeline, and corr"
llm-inference-batching-scheduler,8,task_003232_8eda3668,TMax-15K,3,3,3,3,Implement a plan cost estimator that sums per-operation costs over a plan tree; reading a cost model is the first move here too.,You are a Database Administrator tasked with migrating and optimizing execution plans from a legacy document database to a new graph database. We need a cost estimator to evaluate NoSQL/Graph query execution plans. The costs for fundamental
llm-inference-batching-scheduler,9,automl__smac3-1069,SWE-Rebench-Tasks-Clean,4,3,2,3,Fix racing so configurations worse than the incumbent are rejected; the accept/reject logic of a budgeted search over candidate plans.,A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. Racing: Configs worse than existing incumbent are not rejected `bug` <!-- Instructions For Filing a B
llm-inference-batching-scheduler,10,task_001330_31f79b9a,TMax-15K,4,1,3,3,Assignment where naive greedy fails by taking the only option a tightly-constrained item had; the same trap with only 8 shapes available.,"You are helping fix a broken custom build and packaging script for a distributed system. In `/home/user/system_build/`, there is a Python script named `build_pack.py` and a directory called `configs/` containing configuration files for mult"
log-summary-date-ranges,1,task_000722_0ff34afb,TMax-15K,5,5,3,4,"Per-level INFO/WARN/ERROR counting over log files, with the specific trap of level words appearing inside message text.",You are tasked with debugging a regression in a data processing script using `git bisect` and your Bash skills. You have been provided with a Git repository at `/home/user/log_processor` which contains a Bash script named `process_logs.sh`.
log-summary-date-ranges,2,elastic__curator-603,SWE-Rebench-Tasks-Clean,5,4,2,4,Parse the date out of an artifact's name with a timestring and select those inside a relative age window. Both halves of this task.,A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. Fix regex to not escape non-special characters. I am having some indices in elasticsearch whose namin
log-summary-date-ranges,3,task_000927_43407097,TMax-15K,4,5,3,4,"Logs named app_<YYYY-MM-DD>.log carrying LEVEL records; date comes from the filename, selection from the level.","You are a backup administrator responsible for archiving critical system logs. We have an old proprietary archiving tool, but the source code is lost. You only have the compiled, stripped executable located at `/app/arc_tool`. Your goal is "
log-summary-date-ranges,4,task_000766_d807ec60,TMax-15K,4,5,4,4,"Time-bucketed log counts with zeros for empty buckets, written to summary.csv with an exact header and sort order.","You are a log analyst investigating access patterns for a web server. You have been given a raw log file located at `/home/user/raw_logs.log`. This file contains web server access logs, but it has a few issues: 1. It contains mixed characte"
log-summary-date-ranges,5,task_000788_164b1ca2,TMax-15K,4,4,4,4,"Per-day counts over a full calendar month into a Date,Count CSV, including days with no events. Calendar-window aggregation.",You are tasked with processing a log file generated by a configuration manager tracking server changes over time. The raw log file is located at `/home/user/raw_config_events.txt`. The log file has the following pipe-separated format: `TIME
log-summary-date-ranges,6,elastic__curator-1175,SWE-Rebench-Tasks-Clean,4,4,2,4,The relative 'period' date-range filter works for one artifact type but not another; debugging relative-window selection logic.,A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. Delete snapshots not working with period filter I'm trying to run 'delete_snapshots' action with 'per
log-summary-date-ranges,7,rts_task_86fc9ae7ab9a99c8d46262aa,Recursive-Task-Synthesis,4,3,3,4,"An explicitly inclusive 30-day window anchored on a reference point, with per-day counts inside it.","Create an activity report and a diff summary for the repository at https://github.com/courses-ionio/dokey.git. Clone the repository into /app/git_environment/dokey, then inspect the git history to determine which file changed most often in "
log-summary-date-ranges,8,tw_314564,TerminalWorld-Seeds-Clean,4,3,3,4,"Counts per day from 30 days ago through today, one day at a time; the inclusive rolling window plus a daily histogram in shell.","Create a visualization of the daily commit frequency for the Git repository at `https://github.com/courses-ionio/dokey.git`. Clone the repository into `/app/git_environment/dokey`, then analyze the commit history to count the number of comm"
log-summary-date-ranges,9,arrow-py__arrow.1d70d009.lm_rewrite__oj8wtjgv,SWE-Smith-Seeds-Clean,4,4,2,4,Wrong span endpoints with exact=True and open bounds - the inclusive/exclusive boundary bug that silently corrupts last_7_days.,"Title: Inconsistent Span Calculation with Exact=True and Open Bounds Description (last modified by [Your Name]) After the recent changes, there seems to be an issue with the `span` method when using `exact=True` and open bounds. The method "
log-summary-date-ranges,10,task_001965_7830fc0b,TMax-15K,4,5,3,4,"Accept only the exact level tokens and skip everything else, then bucket by time and aggregate. Same strict-token plus windowing.","You are an operations engineer investigating performance patterns from a high-throughput API gateway. We have a raw text log file that requires strict validation, time-based bucketing, and summary aggregations to identify potential bottlene"
mailman,1,tw_1060,TerminalWorld-Seeds-Clean,5,3,5,4,"Configure an installed daemon and its data files until a real protocol query against it returns the right answer. Same shape, different protocol.","Configure a local authoritative DNS server so that a reverse DNS (PTR) lookup for the IP address `198.101.245.14` returns a valid PTR record. When queried against the local server (`dig @127.0.0.1 -x 198.101.245.14`), the response must have"
mailman,2,task_000544_bb764ab4,TMax-15K,4,5,4,4,"Two mail-path services are misconfigured and cannot talk; fix the config so mail flows, then parse the messages correctly.","You are the site administrator for a platform that automatically provisions user accounts via email requests. The system consists of multiple microservices that have become misconfigured, and it lacks proper sanitization, making it vulnerab"
mailman,3,task_004180_1658d3d8,TMax-15K,4,5,4,4,"Bring a mailing-list architecture back up: SMTP receiver plus worker under supervision, with the unix accounts it needs.","You are an assistant helping a backup operator test the restore procedure of a legacy mailing list architecture. The system relies on a local SMTP receiver, a Redis instance, and an archive worker. We need to restore the environment, set up"
mailman,4,tw_321921,TerminalWorld-Seeds-Clean,4,4,5,4,"A mail daemon is squatting the port the target service needs, and the firewall blocks it; resolve both and leave the service reachable.","The Apache HTTP server (`httpd`) is configured to listen on port `5001`, but port 5001 is currently blocked by `sendmail` and the firewall is not configured to allow traffic on that port. Make `httpd` running and accessible on port 5001. Po"
mailman,5,task_004496_9337bdc3,TMax-15K,4,5,4,4,"Stand up an SMTP mailing-list integration together with other services, all running under one account. Multi-service mail bring-up.","You are a deployment engineer tasked with rolling out a local deployment pipeline and an audio-processing microservice. Because you do not have root access, all services must run under your user account (`/home/user/`) and use unprivileged "
mailman,6,task_000482_d54c11a6,TMax-15K,3,5,4,4,"Drive a mailing-list server's setup tool to produce its config, make it idempotent, then verify mail actually landed in the spool.","You are a backup operator testing the restore process of a custom mailing list server configuration in a staged deployment environment. You need to automate the configuration of a restored interactive setup tool, ensure the deployment scrip"
mailman,7,tw_14495,TerminalWorld-Seeds-Clean,4,3,5,4,"Install a server daemon from its vendor repo, set the hostname it depends on, and leave it running, listening and enabled.",Set up a fully functional Puppet Master on the server. Configure the system hostname to `do1.elsotanillo.net`. Install the Puppet Master service using the official PuppetLabs repository for Debian. The Puppet Master service must be running 
mailman,8,rts_task_478a3e0a7c6967e4c91eba91,Recursive-Task-Synthesis,4,3,4,4,"Keep one setting consistent between a live database and an /etc config file, starting the service if it is down. Two-sided daemon configuration.","Ensure the configuration setting `services.use.kamailio` is set to `true` in both the PostgreSQL `asterisk` database and in `/etc/asterisk/kamailio.conf`. The database stores settings in the `setup` table. If PostgreSQL is not running, star"
mailman,9,tw_12554,TerminalWorld-Seeds-Clean,4,3,4,4,"Install the package, change the bind directive in its /etc config, then restart and enable the service. The core loop of this task.",Create a Vagrant environment in `/app` that provisions an Ubuntu 14.04 LTS (trusty64) virtual machine with Redis installed and configured via Ansible using Vagrant's built-in Ansible provisioner. The `/app/Vagrantfile` should define a VM ba
mailman,10,scrapy__scrapy.35212ec5.pr_5406,SWE-Smith-Seeds-Clean,4,5,2,4,"Real SMTP work: fix STARTTLS negotiation and make the TLS mode configurable. Same protocol, from the sending side.",Fix SMTP STARTTLS for Twisted >= 21.2.0 ## Summary The [Mail settings](https://docs.scrapy.org/en/latest/topics/email.html#topics-email-settings) don't have an option to choose a TLS version. Only to enforce upgrading connections to use SSL
make-doom-for-mips,1,task_003109_dc7395ac,TMax-15K,5,5,5,5,Build uses the host compiler instead of the cross-compiler and fails to link; fix it to cross-build and link a static archive for the target.,You are tasked with fixing a build and testing pipeline for a multi-file Rust project located in `/home/user/project`. The project is a WebSocket server written in Rust that processes a custom data structure. It offloads the heavy processin
make-doom-for-mips,2,tw_334878,TerminalWorld-Seeds-Clean,5,5,5,5,"Statically build a C library for a non-native target, link the application against it, and produce an artifact node executes. Same pipeline end to end.","Compile Fennel 0.4.1 (the `launcher.fnl` entry point, with all required Lua/Fennel sources bundled) into a WebAssembly module using Emscripten, producing a runnable Node.js artifact at `/root/Tools/Fennel/fennel.js` alongside `/root/Tools/F"
make-doom-for-mips,3,task_004105_5eccba35,TMax-15K,5,5,4,4,A foreign-architecture binary must run under a user-mode emulator; debug why the emulated process fails. Cross-build plus emulator runtime.,You are an SRE investigating an outage. Our newly deployed multi-service architecture in `/home/user/app/` is failing. The architecture consists of: 1. An Nginx reverse proxy configured via `/home/user/app/nginx.conf` (listening on 127.0.0.
make-doom-for-mips,4,tw_6033,TerminalWorld-Seeds-Clean,5,4,5,4,Point someone else's build system at a bare-metal cross-compiler prefix and get it to compile through. Retargeting an unfamiliar build.,"Build the LainOS v0.0.3 operating system from its source repository. Clone the project from `https://github.com/lain-dono/lainos.git`, configure the build environment with the appropriate cross-compiler toolchain prefix (`i586-elf-`), and c"
make-doom-for-mips,5,task_001621_5acb66a7,TMax-15K,5,5,4,4,Teach a Makefile to select a cross gcc per target architecture and name outputs accordingly. The precise Makefile edit this task needs.,"You are a Build Engineer responsible for managing artifacts and build pipelines for a mathematical signal processing project. In `/home/user/signal_project/`, there is a small C project consisting of `main.c`, `poly_filter.c`, `poly_filter."
make-doom-for-mips,6,conan-io__conan.86f29e13.func_pm_remove_assign__vt2zl5s6,SWE-Smith-Seeds-Clean,4,5,2,4,GNU triplet generation is wrong specifically for mips and mips64 - the triplet is what names the MIPS cross toolchain.,"GNU triplet generation fails for certain architectures Description It seems that the recent changes have affected the generation of GNU triplets for specific architectures. When attempting to generate triplets for `mips`, `mips64`, and `s39"
make-doom-for-mips,7,tw_135422,TerminalWorld-Seeds-Clean,5,5,4,4,Build binutils as a cross-toolchain for a target triplet with sysroot and library paths set. Building the cross toolchain itself.,Compile and install the Binutils 2.27 package as part of an LFS (Linux From Scratch) cross-toolchain build. The source tarball `binutils-2.27.tar.gz` is located in `$LFS/sources`. Binutils must be configured as a cross-compiler targeting `$
make-doom-for-mips,8,rts_task_24702e8563eef351a1c3cedd,Recursive-Task-Synthesis,4,4,5,4,"Cross-build, confirm with file that the ELF is the right architecture, run it under the emulator and check the output. Same verification chain.","Complete the unfinished ARM64 assembly program at `src/promedio.s` and update the `Makefile` to assemble and link the source, producing the final executable at `bin/promedio`. The expected output and validation criteria are defined in `rewr"
make-doom-for-mips,9,task_001149_2439a852,TMax-15K,4,5,4,4,A Makefile hardcoding the wrong cross-compiler breaks the build; diagnose toolchain selection inside someone else's Makefile.,"You are an edge computing engineer deploying a new sensor data filtering daemon to a fleet of IoT devices. The devices receive JSON payloads from local sensors, but recent firmware bugs in the sensors have resulted in malformed and oversize"
make-doom-for-mips,10,tw_713382,TerminalWorld-Seeds-Clean,4,4,5,4,"Write the Makefile that drives the cross toolchain, then run the foreign-arch binary under the emulator for an exact stdout.","Write an ARM64 Assembly program that searches for a substring within a main string and reports the position where it was found. The program should search for the substring `""Dagger""` within the main string `""Mercy y Dagger son personajes mu"
make-mips-interpreter,1,task_007807_8998d4c1,TMax-15K,5,4,5,5,"Write a register-machine interpreter in C from a written ISA spec: PC, registers, fixed 32-bit encoding, relative jumps, sign extension, file output.","I am migrating a legacy numerical processing system from Python 2 to Python 3. The system consists of a Python script that compiles a custom mathematical assembly language into a proprietary bytecode, and a C-based Virtual Machine (VM) that"
make-mips-interpreter,2,task_000330_15b96164,TMax-15K,5,4,4,5,"Build a 4-byte-instruction VM decoding opcode and register fields from a bytecode file, fuzz-compared against a reference implementation.","A former developer left behind an unfinished string-processing virtual machine (VM) that they used to organize, sort, and merge project files. They also left a voice memo detailing the exact behavior of the missing opcodes. You need to comp"
make-mips-interpreter,3,task_000246_a1b7a5cc,TMax-15K,5,4,4,4,C bytecode interpreter over a raw byte stream with little-endian immediates that must match an oracle VM on arbitrary input.,"I need you to develop a small virtual machine utility in C that evaluates mathematical expressions encoded in a custom bytecode. The specification for this bytecode, including the hexadecimal opcode mappings and a required modulo constant f"
make-mips-interpreter,4,task_001481_3bacc41d,TMax-15K,5,4,4,4,Reverse-engineer a stripped emulator's instruction set and reimplement it natively with identical stdout and error behaviour.,"As a release manager preparing for an infrastructure migration, you need to replace a legacy C-based evaluation service with a modern Python WebSocket architecture. The current service relies on an undocumented, stripped binary located at `"
make-mips-interpreter,5,task_001395_746fbd2e,TMax-15K,4,4,4,4,Implement a two-register VM in C++ that parses and executes a custom assembly language with an execution quota and exit-code contract.,"You are a platform engineer maintaining a CI/CD pipeline for a custom hardware emulator. We have a new requirement to implement a minimal Virtual Machine (VM) in C++ that interprets a custom assembly language, along with an end-to-end (E2E)"
make-mips-interpreter,6,task_000258_60a61045,TMax-15K,4,4,4,4,Encode instructions to exact little-endian bytecode and then emulate that byte stream - both halves of the assemble/execute pipeline.,"You are an integration developer tasked with creating a tool to test a legacy API endpoint. The API does not accept JSON or XML; instead, it accepts a custom binary payload that acts as bytecode for a small virtual machine on the server. Yo"
make-mips-interpreter,7,task_000386_43121cfd,TMax-15K,4,4,3,4,"Implement an emulator for an assembly instruction set and register file taken from a spec document, then report final register state.",You are an integration developer building a custom API for a retro-computing emulator service. We have received a specification document as an image located at `/app/arch.png`. This image contains the architectural specifications for our ne
make-mips-interpreter,8,tw_134335,TerminalWorld-Seeds-Clean,5,4,4,4,Emulate a custom-architecture binary under radare2 ESIL with an external interrupt handler and manual register/memory manipulation.,"You have a disk image `disk.img` containing code compiled for the `dan32` architecture, and a Ruby script `./out.rb` that acts as an interrupt handler. Your objective is to emulate the execution of this binary using radare2's ESIL framework"
make-mips-interpreter,9,task_004729_e3cd8799,TMax-15K,4,4,3,4,"Reimplement a bytecode interpreter (operand fetch, wrapping 8-bit ALU, halt semantics) to match a stripped reference binary exactly.",You are a QA engineer tasked with migrating our testing environment off a legacy proprietary testing tool. We have a legacy tool located at `/app/legacy_chksum_bin` (a stripped binary). This tool is a simple bytecode interpreter used to val
make-mips-interpreter,10,d0c-s4vage__pfp-112,SWE-Rebench-Tasks-Clean,5,4,3,4,"Fix interpreter semantics in pfp, a binary-template interpreter, so a DEX template with uleb128 decoding matches the reference implementation.",A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. Pfp implicit array handling doesn't match 010's ## Describe the bug Found this when trying to use the
mcmc-sampling-stan,1,task_008944_ba409078,TMax-15K,5,5,4,5,"Sample a Beta-Binomial posterior by Metropolis-Hastings and compare with the exact conjugate result: same likelihood, prior family and posterior-mean output.",You are a data scientist validating a custom MCMC sampling algorithm against an analytical solution. You need to write a Python script `/home/user/validate_mcmc.py` that samples from the posterior of a Beta-Binomial model using the Metropol
mcmc-sampling-stan,2,task_000371_d0ff3ecb,TMax-15K,5,5,4,5,"Binomial data with a Beta prior, a 110k-iteration MH chain with burn-in, and a posterior mean validated against the analytical value.","You are a machine learning engineer preparing baseline synthetic training data for a downstream Bayesian neural network. Your task is to generate samples from a known mathematical posterior to serve as a gold-standard dataset, combining MCM"
