tb21_id,rank,task_id,source,skill,domain,task_form,overall,reason,preview
llm-inference-batching-scheduler,8,optimization_20260511_150433_001,CalibForge,4,4,4,4,A correct task scheduler too slow to use must be reimplemented to scale; scheduling plus a hard practicality budget.,A Python task scheduler using Z3 optimizer is too slow for practical use. The baseline in `scheduler_baseline.py` works correctly but becomes impractically slow as the number of tasks increases. Your task: implement `schedule_tasks_optimize
llm-inference-batching-scheduler,9,optimization_20260417_145736_001,CalibForge,4,3,4,4,"Min-cost max-flow baseline too slow for production; same optimum, far faster -- directly analogous to beating baseline_packer.py.",# Network Flow Optimization Task A logistics company uses a Python solver for min-cost max-flow problems in their transportation network. The baseline implementation in `flow_baseline.py` works for simple cases but is too slow for productio
llm-inference-batching-scheduler,10,task_004292_eaf2abf5,TMax-15K,4,3,4,4,"Plans a build using a predictive cost model of per-module compile time; planning against a supplied analytic cost model, like cost_model.py.","You are an engineer setting up a polyglot build system from scratch. Our build infrastructure uses a predictive cost model to estimate the compilation time of 30 different language modules (e.g., C++, Rust, Python, Go) before parallelizing "
log-summary-date-ranges,1,task_11217,Terminal-Lego-15k,5,4,4,5,Decides which files are old from the date embedded in the filename against a relative cutoff -- TB2.1's exact parse-name-then-window skill.,"# Task: Delete Files Older Than 10 Days Using Shell Script ## Objective Write a shell script that deletes all `.script` files older than 10 days from a specified directory. The script should determine which files are ""old"" based on the date"
log-summary-date-ranges,2,data-processing_20260415_002933_002,CalibForge,4,5,5,5,"Daily files named YYYY-MM-DD_*.csv scanned into a CSV report; same filename-as-date input and same CSV deliverable, strongly verified.",You have access to `/app/vessel_data/` containing daily AIS CSV files named `YYYY-MM-DD_positions.csv`. Generate a gap analysis report at `/app/gap_report.csv` identifying transmission gaps (≥6 hours between consecutive positions from the s
log-summary-date-ranges,3,task_009669_9a52ca42,TMax-15K,5,3,4,4,The bug is records on the range's end date being dropped; fixing it plus a regression test is inclusive-window correctness itself.,"You are an IT support technician investigating a bug report for a billing script. The script is supposed to aggregate transaction amounts into an array of daily totals for a given date range (inclusive of both start and end dates). However,"
log-summary-date-ranges,4,personal-assistant_20260502_090008_001,CalibForge,5,4,4,4,Consecutive-day streaks with timezone-aware day boundaries and DST -- the day-boundary arithmetic that makes last_7_days easy to get wrong.,"A habit tracking application needs a streak calculation engine that handles multiple users across different timezones, each with their own configuration. The system must process habit completion events and compute streak statistics respecti"
log-summary-date-ranges,5,task_11201,Terminal-Lego-15k,5,4,4,4,Directories named YYYY-MM-DD compared against a cutoff N days before today; the same relative-window comparison in shell.,# Task: Shell Script to Delete Directories Older Than N Days ## Description Write a bash shell script that deletes directories whose names are dates in `YYYY-MM-DD` format and are older than a specified number of days relative to the curren
log-summary-date-ranges,6,rts_task_dbfe7fd6f98ef686d4971762,Recursive-Task-Synthesis,4,5,4,4,Counts INFO/WARNING/ERROR across a log directory into a severity index -- the severity-tallying half of TB2.1 almost exactly.,"Inspect /home/infosec/logs and follow the README.md and EVIDENCE.md there. The README forbids filenames with spaces and error.log. Regenerate the manifest from the current log files, correcting names, excluding forbidden files, and removing"
log-summary-date-ranges,7,data-processing_20260508_161717_004,CalibForge,4,5,4,4,"Two log files over one window, each line a timestamp plus level; level-aware parsing and per-window aggregation.","The `/app/` directory contains two Java application log files (`app.log` and `gateway.log`) from the same time window. Each log entry starts with a timestamp in the format `YYYY-MM-DD HH:MM:SS.mmm` followed by a log level, thread name in br"
log-summary-date-ranges,8,tw_314564,TerminalWorld-Seeds-Clean,4,2,4,4,"Commits per day over the past 30 days, from 30 days ago through today; the same inclusive trailing-30-day window and per-day tally.","Create a visualization of the daily commit frequency for the Git repository at `https://github.com/courses-ionio/dokey.git`. Clone the repository into `/app/git_environment/dokey`, then analyze the commit history to count the number of comm"
log-summary-date-ranges,9,task_007570_17a2ea78,TMax-15K,4,4,4,4,"Buckets multi-source records by audit day and gap-fills missing days, so absent days still appear -- TB2.1 must emit zero rows too.","You are an operations engineer tasked with building a configuration management auditing pipeline. You need to process raw configuration backups from multiple applications, normalize them, mask sensitive data, and fill in missing audit days "
log-summary-date-ranges,10,data-processing_20260503_182123_003,CalibForge,4,4,4,4,"A daily aggregation pipeline yields wrong daily summaries; the defect is in assigning records to days, TB2.1's central hazard.","A daily sales aggregation pipeline has been producing incorrect results. The pipeline processes CSV exports from four regional offices and produces a daily summary, but analysts discovered the aggregated totals don't match manual spot-check"
mailman,1,system-administration_20260605_015435_008,CalibForge,5,5,5,5,Postfix plus Dovecot must actually deliver mail between two local unix users and be readable from their mailboxes -- TB2.1's exact end-to-end setup.,I need a working local mail system on this server. There are two users — alice and bob — who need to be able to send mail to each other and read it via IMAP. The mail should be stored in Maildir format in each user's home directory (`~/Mail
mailman,2,system-administration_20260602_105139_004,CalibForge,5,5,5,5,Four mail daemons installed but nothing works end-to-end; making the whole path flow is the same integration job as postfix-to-mailman3.,"The previous sysadmin started setting up a mail server for `mail.local` but left before finishing. Postfix, Dovecot, OpenDKIM, and dnsmasq are installed but the server is completely non-functional — nothing works end-to-end. Your job is to "
mailman,3,system-administration_20260617_104707_007,CalibForge,5,5,5,5,"Postfix and Dovecot will not talk to each other; the crux is the transport handoff between two mail daemons, exactly TB2.1's hard part.",I'm setting up a mail server on this machine and I've gotten stuck. Postfix and Dovecot are already installed but I can't get them to work together properly. I need this server to handle email for the domain `example.com`. Here's what needs
mailman,4,system-administration_20260610_111012_007,CalibForge,5,5,5,5,"Stand up a complete Postfix+Dovecot server for a domain with two named users who must send and receive; same deliverable, verified by real delivery.",Set up a complete mail server on this machine using Postfix and Dovecot. The server should handle email for the virtual domain `mail.local`. Create two mail users: - `alice@mail.local` (password: `alicepass`) - `bob@mail.local` (password: `
mailman,5,system-administration_20260604_193356_004,CalibForge,5,5,4,5,A misconfigured Postfix/Dovecot/OpenDKIM stack must let a named local user send and receive; debug-the-mail-stack under a concrete acceptance test.,"A previous admin set up a mail server on this machine using Postfix (SMTP), Dovecot (IMAP), and OpenDKIM (DKIM signing) for the domain `mail.example.com`. The server isn't working correctly. There is a local user `alice` with password `test"
mailman,6,system-administration_20260615_143301_004,CalibForge,5,5,5,4,"Configure this box as the mail server for an internal domain with two named users; identical genre, one step short of list semantics.",I need this box configured as a mail server for our internal network. Here's the situation: We're running a small department and need email for the domain **example.local**. The users are: - **alice@example.local** - **bob@example.local** B
mailman,7,system-administration_20260616_094815_004,CalibForge,5,5,4,4,Repair a self-broken Postfix/Dovecot virtual-hosting config until submission and delivery work; the config-archaeology TB2.1 rewards.,"I was setting up a mail server with Postfix and Dovecot for virtual hosting on the domain example.com, but I must have messed up the configuration because nothing works. Can you fix it? The server should: - Accept SMTP submissions on port 5"
mailman,8,task_004723_794b068a,TMax-15K,5,5,4,4,Installs and configures a real local postfix SMTP relay on port 25; genuine Postfix configuration rather than a mock SMTP sink.,"You are an infrastructure engineer automating the provisioning of a monitoring and reporting server. We have a daily workflow that extracts error log timestamps from diagnostic video captures of server consoles, formats them according to ou"
mailman,9,task_10797,Terminal-Lego-15k,4,5,4,4,Fixes newaliases/postalias failing -- the Postfix alias database is precisely how list addresses get handed to mailman.,"# Task: Fix Shell Script Permission Denied Error When Running newaliases ## Background When running `newaliases` (or `postalias /etc/aliases`) from within a shell script executed with `sudo`, a ""Permission denied"" error occurs even though t"
mailman,10,system-administration_20260617_210354_003,CalibForge,4,5,4,4,Postfix+Dovecot serving two virtual domains with submission and SMTP; multi-domain routing layered on the same stack.,Set up a mail server for two virtual domains — example.com and example.org — using Postfix and Dovecot. The server must support: - SMTP submission on port 587 with STARTTLS encryption and SASL authentication - Standard SMTP on port 25 for t
make-doom-for-mips,1,software-engineering_20260604_002443_013,CalibForge,5,5,5,5,A C project that does not build must be cross-compiled for RISC-V64 and then run under QEMU user-mode -- the same fix-the-build-for-a-foreign-ISA-then-run-it task.,I need the C project at /app/xproc/ built for RISC-V 64-bit so it runs under QEMU user-mode emulation. The toolchain is already on the system — look for `riscv64-linux-gnu-gcc` and `qemu-riscv64`. The project doesn't build correctly yet. I 
make-doom-for-mips,2,software-engineering_20260615_143301_013,CalibForge,5,5,5,5,Cross-compile a C program that deliberately avoids glibc and links a custom minimal stdlib through its Makefile; doomgeneric's libc-substitution problem exactly.,"I have a Mandelbrot set renderer in /app/ that I'm trying to cross-compile and run. The source is mandelbrot.c, which depends on a custom minimal stdlib (mini_stdlib.c/h) that avoids glibc. There's a Makefile for building. When I try `make`"
make-doom-for-mips,3,software-engineering_20260606_172554_013,CalibForge,5,5,5,5,Cross-compile a large real C codebase (SQLite amalgamation plus driver) for RISC-V64; same scale of source and same toolchain-flag work.,I need to cross-compile a SQLite-based test application for RISC-V 64-bit. The source code is at /app/: - main.c - the test program - sqlite3.c / sqlite3.h - the SQLite amalgamation (complete SQL database library in a single C file) - Makef
make-doom-for-mips,4,task_00421,Terminal-Lego-15k,5,5,4,4,Install and configure a real cross-compiler toolchain correctly -- acquiring and wiring up the cross gcc is TB2.1's first and hardest step.,# Task: Install and Configure Raspberry Pi Cross Compiler Toolchain ## Background You need to properly install and configure the Raspberry Pi cross-compiler toolchain on a Linux system so that it can be used from any directory. The toolchai
make-doom-for-mips,5,rts_task_24702e8563eef351a1c3cedd,Recursive-Task-Synthesis,4,5,5,4,"Build for aarch64, confirm with file that the ELF is really aarch64, run it under QEMU and capture output; TB2.1's whole build-verify-run chain.","Complete the unfinished ARM64 assembly program at `src/promedio.s` and update the `Makefile` to assemble and link the source, producing the final executable at `bin/promedio`. The expected output and validation criteria are defined in `rewr"
make-doom-for-mips,6,software-engineering_20260604_003814_013,CalibForge,5,5,4,4,Cross-compiles a multi-file C benchmark for a RISC-V64 embedded target; the same multi-object build against a foreign triple.,"I'm cross-compiling a linear algebra benchmark suite (linpack) for a RISC-V 64-bit embedded system. The source code is in /app: - `main.c` — test harness that reads a matrix from stdin, solves Ax=b, and prints results - `linpack.c` / `linpa"
make-doom-for-mips,7,software-engineering_20260606_172606_013,CalibForge,5,5,5,4,"Set up the arm-linux-gnueabihf toolchain and runtime, build via the provided Makefile, and verify the binary actually runs on the emulated target.","Build the wordrev program for 32-bit ARM (arm-linux-gnueabihf) and verify it works. The source is in `src/wordrev.c` and a Makefile is provided, but you'll need to set up the cross-compilation toolchain and runtime. wordrev reads lines from"
make-doom-for-mips,8,task_002664_87b4e800,TMax-15K,5,4,5,4,"One C source must yield both a native binary and a WebAssembly/WASI module; building the same code for a second, non-native target.","I am a developer trying to organize my project files for a mathematical video analysis application, and I need your help to fix my build and deployment pipeline. We have a video of a physics experiment located at `/app/pendulum_experiment.m"
make-doom-for-mips,9,software-engineering_20260430_081156_013,CalibForge,4,5,4,4,"Bare-metal RISC-V in QEMU that must get text out through the semihosting console; producing stdout from an emulated foreign binary, as vm.js requires.","I'm trying to run a bare-metal RISC-V program in QEMU but don't know where to start. There's a skeleton `/app/src/main.c` that should eventually print ""Hello from bare-metal RISC-V!\n"" to the semihosting console. The toolchain (`riscv64-unk"
make-doom-for-mips,10,conan-io__conan.86f29e13.func_pm_remove_assign__vt2zl5s6,SWE-Smith-Seeds-Clean,4,5,2,4,GNU triplet generation fails for certain architectures -- picking the right target triple is precisely what decides whether a MIPS cross build works.,"GNU triplet generation fails for certain architectures Description It seems that the recent changes have affected the generation of GNU triplets for specific architectures. When attempting to generate triplets for `mips`, `mips64`, and `s39"
make-mips-interpreter,1,software-engineering_20260509_065529_014,CalibForge,5,5,5,5,ELF parse + RV32I decode + file-I/O syscalls in a JS interpreter run under node; the same three components as vm.js for MIPS.,"I have provided `/app/testprog.elf`, a RISC-V ELF file, along with `/app/input.txt`. Please implement a RISC-V RV32I interpreter in JavaScript called `rv32i.js` that can execute this ELF binary. Running `node rv32i.js` should interpret the "
make-mips-interpreter,2,software-engineering_20260415_094424_014,CalibForge,5,5,5,5,"Implement rv32i.js executing a supplied RISC-V ELF with its source alongside; same setup, same deliverable shape.","I have provided `/app/riscv_test.elf`, a RISC-V RV32I ELF binary, along with its source code in `riscv_src/`. Please implement a RISC-V RV32I interpreter called `rv32i.js` so that I can run `node rv32i.js /app/riscv_test.elf < /app/input.tx"
make-mips-interpreter,3,software-engineering_20260510_062946_014,CalibForge,5,5,5,5,RV32IM emulator over a statically-linked ELF with brk/openat/write; memory-map and ABI work a doom port needs.,"I have provided `/app/riscv_program`, a statically-linked RISC-V RV32IM ELF binary, along with the corresponding source code in `/app/src/`. Please implement a RISC-V emulator called `rv32emu.py` so that I can run `python3 rv32emu.py /app/r"
make-mips-interpreter,4,software-engineering_20260508_045800_014,CalibForge,5,4,5,5,47-instruction RV32I emulator validated against real riscv-tests ELFs; hardest correctness bar for a decode loop.,I have provided `/app/tests/` containing RISC-V RV32I ELF test binaries (the official riscv-tests compiled for bare-metal execution). Each test is a self-contained program that writes a signature to the `tohost` memory location at `0x800010
make-mips-interpreter,5,software-engineering_20260508_153434_014,CalibForge,5,4,5,5,"CHIP-8 interpreter in JS that must dump a rendered framebuffer to a BMP - opcode loop plus frame output, as with doom frames.","I've been working on implementing a CHIP-8 interpreter in JavaScript to learn about emulation. I have the basic structure set up with the ROM loading correctly, but I'm stuck getting the core instruction implementation right. My interpreter"
make-mips-interpreter,6,software-engineering_20260503_030115_014,CalibForge,4,4,5,4,"`node wasm.js` interpreter: magic check, sections, LEB128, control flow, memory - binary-format parsing plus execution.","I have provided `/app/program.wasm`, a WebAssembly binary file, along with `/app/program.wat`, the corresponding WebAssembly Text Format source code. Please implement a WebAssembly interpreter called `wasm.js` so that I can run `node wasm.j"
make-mips-interpreter,7,software-engineering_20260510_005520_014,CalibForge,4,4,5,4,WASM MVP interpreter as vm.js under node; stack machine execution over a parsed binary module.,"I have provided `/app/program.wasm`, a WebAssembly MVP binary. Please implement a WebAssembly interpreter in JavaScript as `vm.js` so that running `node vm.js` executes the `main` function from the WASM module and prints the integer result "
make-mips-interpreter,8,software-engineering_20260414_091921_014,CalibForge,4,4,4,4,CHIP-8 interpreter in Python over real ROMs; full opcode coverage and documented ambiguity handling.,I have provided `/app/roms/` containing several CHIP-8 ROM files including test ROMs and games. Please implement a complete CHIP-8 interpreter in Python as `chip8.py` that can be run with `python chip8.py <rom_file> [num_cycles]`. The inter
make-mips-interpreter,9,task_000258_60a61045,TMax-15K,4,4,4,4,Encode assembly to bytecode then emulate it to predict the result; opcode table and little-endian operand decoding.,"You are an integration developer tasked with creating a tool to test a legacy API endpoint. The API does not accept JSON or XML; instead, it accepts a custom binary payload that acts as bytecode for a small virtual machine on the server. Yo"
make-mips-interpreter,10,task_000246_a1b7a5cc,TMax-15K,4,4,4,4,Implement a C bytecode interpreter from an opcode spec with 4-byte LE immediates; pure fetch-decode-execute.,"I need you to develop a small virtual machine utility in C that evaluates mathematical expressions encoded in a custom bytecode. The specification for this bytecode, including the hexadecimal opcode mappings and a required modulo constant f"
mcmc-sampling-stan,1,data-science_20260604_002443_002,CalibForge,5,5,5,5,"Install a version-pinned CRAN package that needs a C++ toolchain, write its model template plus /app/analysis.R, save single-number estimates to txt files.",A fisheries research dataset is available at `/app/data.csv` containing length-at-age measurements for a fish population. The columns are `age` (in years) and `length` (in centimeters). The von Bertalanffy growth function describes how leng
mcmc-sampling-stan,2,data-science_20260604_002443_007,CalibForge,5,5,4,5,"Read a .stan hierarchical model and reproduce its priors, likelihood and parameterisation exactly, then write posterior means; Stan semantics are the crux.","A colleague left behind a Stan model at `/app/model.stan` that needs to be converted to PyMC. The data files are at `/app/train_X.csv` (two predictors), `/app/train_y.csv` (count response), `/app/group_ids.csv` (group membership, 0-indexed)"
mcmc-sampling-stan,3,data-science_20260610_111012_007,CalibForge,5,5,4,4,Translate a Stan random-effects model to another PPL and emit posterior means; same read-Stan-and-match-the-posterior skill.,"I have a Stan model at `/app/model.stan` for a Bayesian random-effects meta-regression. I need to convert it to run with NumPyro instead of Stan. The data is at `/app/meta_data.csv` with columns: `study`, `yi` (observed effect size), `sei` "
mcmc-sampling-stan,4,task_001914_fae6f727,TMax-15K,5,4,4,4,"Beta-Binomial conjugate update over a successes/trials CSV, writing posterior alpha, beta and mean - same model family and data columns as y and n.","You are an ML Engineer tasked with preparing training data for a sensor reliability model. You have a dataset of sensor transmission successes and trials, but some of the legacy sensors failed to record the number of successful transmission"
mcmc-sampling-stan,5,data-science_20260606_172606_007,CalibForge,4,5,4,4,Reproduce an R/brms Bayesian meta-regression including between-study heterogeneity; cross-framework Bayesian fidelity against an R reference.,You are given a dataset `/app/dat.csv` containing study-level results from a meta-analysis of 15 randomized controlled trials investigating a dose-response relationship. An R script `/app/meta_analysis.R` performs a Bayesian meta-regression
mcmc-sampling-stan,6,task_000371_d0ff3ecb,TMax-15K,5,4,4,4,"Metropolis-Hastings sampler for a Beta-prior binomial posterior validated against the analytical mean; teaches checking the number, not just the run.","You are a machine learning engineer preparing baseline synthetic training data for a downstream Bayesian neural network. Your task is to generate samples from a known mathematical posterior to serve as a gold-standard dataset, combining MCM"
mcmc-sampling-stan,7,data-science_20260615_143301_002,CalibForge,4,5,4,4,"Fit hierarchical mixed-effects models in R, diagnose singular fits, deliver /app/analysis.R plus numeric outputs - the R half of this task.","Analyze a hierarchical dataset using linear mixed effects models to determine the best random effects structure and make predictions for new data. **Data:** - Training: `/app/data.csv` — columns `school_id` (grouping factor, integer), `x1`,"
mcmc-sampling-stan,8,data-science_20260613_152233_007,CalibForge,4,4,4,4,"Port a BUGS/JAGS model to a PPL and run NUTS with 4 chains and a fixed seed, saving posterior means; same sampler-configuration discipline.","Convert the BUGS/JAGS model at `/app/changepoint_model.bug` to NumPyro and apply it to the coal mining disasters data at `/app/coal_disasters.csv` (columns: year, disasters, total 191 disasters across 112 years). The BUGS model implements a"
mcmc-sampling-stan,9,data-science_20260604_144210_007,CalibForge,4,4,3,4,"Debug a wrong Metropolis-Hastings posterior, drive R-hat under 1.1 and emit posterior means; strong verifier, convergence judgement transfers.",A colleague is analyzing binary outcome data to understand how three predictors affect the probability of success. They've written a Bayesian logistic regression using a Metropolis-Hastings MCMC sampler at `/app/bayes_logistic.py`. The data
mcmc-sampling-stan,10,task_11942,Terminal-Lego-15k,4,5,4,4,R package build from source fails on a missing system dev library - exactly how installing RStan 2.32.7 fails in a bare container.,"# Task: Fix R Package Installation Failure Due to Missing libcurl System Dependency ## Description When installing the R package `curl` from source on a Debian/Ubuntu-based Linux system, the installation fails with an ""ANTICONF ERROR"" stati"
merge-diff-arc-agi-task,1,debugging_20260614_141608_003,CalibForge,5,5,5,5,"Init a repo, fetch two git bundles into two branches, merge and resolve conflicts by a stated rule. Near-identical to this task.","Initialize a git repository at `/app/repo`, then fetch the two git bundles located at `/app/main.bundle` and `/app/feature.bundle`. Check out the main branch from `main.bundle` and the feature branch from `feature.bundle`. Merge the feature"
merge-diff-arc-agi-task,2,software-engineering_20260604_193056_025,CalibForge,5,5,4,5,Restore a repository from a git bundle until fsck is clean and the tip checks out; bundle fetching plus ref reconstruction.,"My git repository at `/app/repo` is in bad shape after a disk failure. Running `git log` just says ""your current branch does not have any commits yet"" — the branch reference itself is gone. Running `git fsck` shows many missing blob objects"
merge-diff-arc-agi-task,3,software-engineering_20260604_004411_014,CalibForge,5,3,5,4,Infer an undocumented format from example/reference pairs alone and generalise to an unseen file - the same hidden-test induction contract as examples.json.,I have several binary files in a custom format that I need parsed. The files are in `/app/examples/` with the `.rec` extension. Reference outputs are in `/app/examples/ref/` with matching names (`.txt` files). I don't have the format specif
merge-diff-arc-agi-task,4,task_003045_a0576d1c,TMax-15K,5,4,4,4,"Resolve a merge conflict by hand so the result keeps both the base field and the new one; semantic conflict resolution, not ours-or-theirs.",You are an open-source maintainer reviewing a broken Pull Request (PR) for a custom API Gateway project. The PR aims to introduce a new schema for the backend API and add a streaming log redactor to sanitize sensitive tokens before they hit
merge-diff-arc-agi-task,5,task_002244_33013a20,TMax-15K,5,2,4,4,"Reverse-engineer a black box from samples - rules, constraints and exact output schema - checked against data you never saw.","You are an automation specialist tasked with modernizing a critical data pipeline. We have a legacy compiled executable located at `/app/legacy_aggregator`. This binary processes raw telemetry logs, but it is unacceptably slow and its sourc"
merge-diff-arc-agi-task,6,software-engineering_20260417_112147_007,CalibForge,4,5,4,4,Rebase past a squash-merge through a pile of spurious conflicts; deciding which side is semantically right.,"I'm working on a project with stacked feature branches. We have `main`, and two feature branches: `feature/part-1` and `feature/part-2`. The `part-2` branch was created from `part-1`, so it depends on those changes. Someone on my team squas"
merge-diff-arc-agi-task,7,task_000005_162ed362,TMax-15K,5,2,4,4,Deduce a transformation by probing an oracle and reimplement it so hidden inputs match exactly; the induce-then-generalise loop of the map function.,"We have a local data processing pipeline that relies on a vendored Python package, `datashaper-1.2.0`, located at `/app/datashaper-1.2.0`. There is a systemd user service configured for this package, but it continuously fails to start. Your"
merge-diff-arc-agi-task,8,task_01942,Terminal-Lego-15k,4,5,4,4,Merge a remote branch into the local branch and complete the merge - the plain branch-merge operation this task performs.,# Task: Merge a Remote Branch Locally in Git ## Description You are working with a Git repository where a remote branch needs to be merged into the local `main` branch. The scenario simulates a common Git workflow problem: after fetching al
merge-diff-arc-agi-task,9,file-operations_20260425_072438_002,CalibForge,4,5,4,4,"Parse a git packfile and resolve delta objects by hand; a bundle is a packfile with a ref header, so this is its internals.","I have a git packfile (`objects.pack`) that got separated from its index file (`.idx`). I need a tool to parse this packfile and extract information about all the objects stored inside, including resolving any delta-compressed objects. Writ"
merge-diff-arc-agi-task,10,task_004452_0a1fc499,TMax-15K,4,4,4,4,Resolve a patch conflict keeping the original initialisation but the new logic; per-hunk choices across two versions of a file.,You are the maintainer of an open-source Web Application Firewall (WAF) simulator called `BashWAF`. A contributor has submitted a Pull Request (PR) to improve the system by adding a Go-based bytecode interpreter to safely sandbox and evalua
model-extraction-relu-logits,1,mathematics_20260604_003814_004,CalibForge,5,5,5,5,"Same interface and deliverable: query forward(x) on 10-d inputs, write /app/steal.py, recover hidden a_j of a piecewise-linear sum with unknown term count.",I have a black-box function that you can query by importing `forward.py` and calling `forward(x)`. The function takes a 10-dimensional numpy array and returns a single float. The function is defined as: f(x) = sum_j w_j * |a_j^T x + b_j| wh
model-extraction-relu-logits,2,mathematics_20260606_153537_004,CalibForge,5,5,5,5,Recover a hidden matrix up to row permutation from an oracle that destroys row identity - the exact up-to-permutation equivalence this task grades on.,"There is a hidden matrix A with real-valued entries. You can query it using the function `query(v)` from `oracle.py`, which computes the matrix-vector product A·v and returns the results **sorted in ascending order**. The sorting destroys w"
model-extraction-relu-logits,3,mathematics_20260606_172622_004,CalibForge,5,5,5,5,"Recover a hidden linear operator when the internal dimension is unknown and padded away, re-run against a fresh random instance.","I'm working with a black-box function in `/app/forward.py` that exports `forward(x0, t)`. You give it an initial state vector `x0` and a non-negative integer time step `t`, and it returns a scalar. The input vector can be larger than the tr"
model-extraction-relu-logits,4,mathematics_20260508_153434_004,CalibForge,5,5,5,5,Recover an unknown-rank matrix from apply/apply_transpose queries inside a query budget; determining the hidden rank is the same first subproblem.,"You have access to two black-box functions in `matrix_query.py`: - `apply(v)`: computes M @ v where v has length N, returns vector of length M - `apply_transpose(v)`: computes M^T @ v where v has length M, returns vector of length N Call `g"
model-extraction-relu-logits,5,mathematics_20260617_210354_004,CalibForge,4,4,5,4,"Recover the number of terms and the parameters of a sum of exponentials from function queries; model-order selection plus fitting, saved as .npy.",I have a black-box function `f(x)` defined in `/app/target_function.py`. The function is known to be a sum of exponentials: ``` f(x) = A₁·exp(L₁·x) + A₂·exp(L₂·x) + ... + Aₖ·exp(Lₖ·x) ``` The number of terms k is unknown but at most 4. The 
model-extraction-relu-logits,6,mathematics_20260510_130518_004,CalibForge,4,4,5,4,Interpolate a sparse multivariate polynomial from black-box evaluations; designing query points that pin down unknown structure.,"A black-box multivariate polynomial `f(x1, x2, x3, x4, x5)` can be queried by importing `polynomial.py` and calling `evaluate(point)` where `point` is a list or tuple of 5 numeric values. The polynomial has integer coefficients and a sparse"
model-extraction-relu-logits,7,mathematics_20260606_172554_004,CalibForge,4,5,4,4,Recover Gaussian mixture components in 6-d from log_prob queries; fitting a latent-component model from function values alone.,You have black-box access to a Gaussian mixture model (GMM) through the function `log_prob(x)` in `/app/target.py`. This function returns the log probability density at a point x in 6-dimensional space: log p(x) where p(x) = Σₖ πₖ · N(x | μ
model-extraction-relu-logits,8,task_000005_162ed362,TMax-15K,4,2,4,4,Probe an oracle to deduce its transformation and reimplement it so hidden inputs match - the probe-infer-reimplement loop without the linear algebra.,"We have a local data processing pipeline that relies on a vendored Python package, `datashaper-1.2.0`, located at `/app/datashaper-1.2.0`. There is a systemd user service configured for this package, but it continuously fails to start. Your"
model-extraction-relu-logits,9,task_000267_c8209c91,TMax-15K,4,4,4,4,"Query a service on a designed input mesh, build a matrix from the responses and denoise by SVD; query design plus linear algebra.","You are a data scientist analyzing continuous spatial-spectroscopy data. We have a sensor service that provides spectral readings at specified spatial coordinates, but our initial model fitting pipeline fails because the numerical integrati"
model-extraction-relu-logits,10,pennylaneai__pennylane-2057,SWE-Rebench-Tasks-Clean,4,4,2,4,"Second derivative is wrong exactly at input 0 - a differentiation bug at the kink, which is where a ReLU network's hidden structure is visible.",A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. Incorrect value of gradients at 0 after taking gradient twice #### Issue description A colleague noti
modernize-scientific-stack,1,software-engineering_20260418_190236_005,CalibForge,5,5,4,5,A tool ported from Python 2 to 3 crashes on configparser interpolation of percent values - the port and the configparser trap in one task.,A configuration processing tool at `/app/config_tool.py` was recently ported from Python 2 to Python 3. The tool reads `.ini` configuration files and generates JSON deployment bundles with metadata and checksums. The tool crashes when proce
modernize-scientific-stack,2,task_001372_52718284,TMax-15K,5,4,4,4,Migrate a legacy Python 2 data-processing script to Python 3 and keep its analysis output correct; same starting artefact and same goal.,"You are tasked with migrating a legacy Python 2 script to Python 3. The script acts as a simulated REST API backend that processes video frames and performs a simple image analysis. In your environment, there is a video file located at `/ap"
modernize-scientific-stack,3,task_000058_5b337278,TMax-15K,4,5,4,4,"Modernise a monolithic Python 2 script that parses structured timeseries data and computes rolling averages - the legacy analysis script, modernised.","We are currently migrating our legacy data processing pipeline. The old system consists of a monolithic Python 2 script that parses structured timeseries data, calculates rolling averages, and sorts the output. We are modernizing this into "
modernize-scientific-stack,4,software-engineering_20260425_072438_007,CalibForge,4,5,4,4,Modernise packaging to pyproject.toml and make the declared metadata actually work; the dependency-file deliverable with a real failure mode.,"I recently migrated a small CLI tool called `datatool` from a pure `setup.py` configuration to use `pyproject.toml`. The migration was supposed to modernize the package, but now something's broken. When I run `pip install --break-system-pac"
modernize-scientific-stack,5,data-science_20260610_111012_006,CalibForge,4,5,4,4,Write a pandas CSV pipeline and ship a pyproject.toml so uv sync installs it - exactly the script-plus-dependency-file pair required here.,"Our company just acquired five regional subsidiaries and I need to consolidate all their sales transaction data. Each office has been tracking things their own way for years, so the CSV exports in `/app/data/` are a mess — different formats"
modernize-scientific-stack,6,task_004874_9305c3fd,TMax-15K,4,4,4,4,Port a legacy Python 2 numeric backend to Python 3 and get the stack running again; a real migration with behavioural checks.,"I am migrating our legacy math calculation backend from Python 2 to Python 3. The system consists of a Node.js API gateway, a Redis message broker, and a Python worker that parses and evaluates custom prefix-notation math expressions. Unfor"
modernize-scientific-stack,7,task_001192_a47265df,TMax-15K,4,5,3,4,"Confirm historical serialized data still reads under Python 3, handling the str-versus-bytes split - the biggest 2-to-3 hazard.","You are migrating a legacy data processing pipeline from Python 2 to Python 3. As part of the migration testing, you need to verify that historical serialized data can still be read and validated correctly using the new Python 3 environment"
